CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,EstimatedSalary,Exited,,,,,,
15674526,Byrne,725,France,Male,66,4,86460,141477,0,,,,,,
15775295,McIntyre,630,France,Female,40,0,118633,60032,1,,,,,,
15684196,Aitken,627,France,Female,55,2,159441,100686,1,,,,,,
15727281,Macintyre,653,France,Female,27,9,0,96429,0,,,,,,
15787835,Simpson,775,Germany,Female,38,4,125213,15796,1,,,,,,
15730540,Simpson,794,Spain,Male,45,8,88656,116547,0,,,,,,
15646276,Metcalfe,831,France,Female,32,2,146034,191261,0,,,,,,
15582180,Lees,561,France,Male,29,9,120268,173870,0,,,,,,
15697095,Zetticci,705,Spain,Male,46,7,0,117273,0,,,,,,
15748797,Dale,636,Spain,Female,33,0,0,92277,1,,,,,,
15754796,Byrne,487,Germany,Female,46,4,135071,44244,1,,,,,,
15628947,Praed,693,France,Female,38,3,0,78133,1,,,,,,
15775546,Laurens,517,Spain,Female,29,5,0,103403,0,,,,,,
15670481,Woods,684,France,Female,27,9,122550,137836,0,,,,,,
15619029,Bykov,620,Spain,Female,43,2,0,20670,0,,,,,,
15613282,Vorobyova,757,France,Male,29,8,130306,77469,0,,,,,,
15721487,Pirogova,739,France,Female,27,6,0,57572,0,,,,,,
15797276,Sturt,662,Spain,Female,41,4,90351,75885,1,,,,,,
15612494,Panicucci,359,France,Female,44,6,128748,146956,1,,,,,,
15629617,Cook,572,Spain,Male,23,2,126874,67040,0,,,,,,
15600821,Hardy,721,France,Male,69,2,108424,178418,0,,,,,,
15579062,Chu,707,France,Male,32,9,0,30807,0,,,,,,
15814268,Franklin,444,France,Female,40,5,84350,143836,0,,,,,,
15710164,P'eng,523,France,Female,73,7,0,130884,1,,,,,,
15693904,Chiang,685,Germany,Female,30,4,84959,194344,0,,,,,,
15588986,Grant,673,Germany,Female,29,4,99097,9797,0,,,,,,
15797733,Udobata,503,Germany,Male,30,10,136623,47310,0,,,,,,
15620507,Siciliani,485,Germany,Female,30,5,156772,141148,0,,,,,,
15685150,Evans,799,Germany,Male,28,7,167658,111138,0,,,,,,
15667651,Young,585,Spain,Female,33,8,0,114182,0,,,,,,
15774166,Mitchell,607,Germany,Female,24,2,109484,127561,0,,,,,,
15649280,Lucchese,521,Germany,Female,40,9,134505,18082,0,,,,,,
15705657,Hewitt,535,France,Female,44,2,114428,136330,0,,,,,,
15753969,K'ung,724,Spain,Male,45,5,83889,34122,0,,,,,,
15742378,Swaim,520,Germany,Male,32,5,110030,56247,0,,,,,,
15794874,Quinones,696,Spain,Male,41,9,127524,191417,0,,,,,,
15589221,Kennedy,657,Germany,Male,30,1,139762,23318,0,,,,,,
15596671,Endrizzi,603,Spain,Female,42,8,91611,144675,1,,,,,,
15583668,Ludowici,726,France,Female,42,2,109472,175161,0,,,,,,
15710206,Larson,591,France,Female,39,4,150501,14929,0,,,,,,
15799966,Chigolum,792,Germany,Female,59,9,101610,161479,1,,,,,,
15794560,Maclean,550,France,Male,57,5,0,133502,0,,,,,,
15626485,Lu,601,France,Female,26,8,78892,23704,0,,,,,,
15703143,Tuan,820,France,Female,29,3,82345,115985,0,,,,,,
15809772,Glover,667,France,Male,48,2,0,43229,0,,,,,,
15687959,Landman,573,Spain,Female,44,4,0,94863,0,,,,,,
15585282,Trevisano,755,France,Male,62,1,127706,142378,0,,,,,,
15714993,Longo,552,France,Female,41,9,124349,135635,0,,,,,,
15596021,K?,598,Spain,Male,44,8,0,148488,0,,,,,,
15646615,Muir,576,Germany,Male,28,1,119336,58977,0,,,,,,
15742632,Alexeyeva,670,France,Female,31,9,0,76255,0,,,,,,
15574068,Norman,504,Germany,Male,56,9,104217,55857,1,,,,,,
15806967,Simmons,778,France,Female,65,7,0,77867,0,,,,,,
15796334,Chukwualuka,558,Germany,Male,39,10,144757,22878,1,,,,,,
15688713,McCall,627,Spain,Male,44,6,0,114470,0,,,,,,
15796179,Moore,683,France,Male,43,8,0,96755,0,,,,,,
15598751,Ingram,556,France,Female,43,6,0,125155,1,,,,,,
15703019,Okeke,583,France,Female,38,10,0,113598,0,,,,,,
15646302,Shao,705,France,Female,24,7,100170,121409,0,,,,,,
15680855,Iloabuchi,637,France,Male,33,2,145732,109219,0,,,,,,
15697311,Nebechukwu,697,Spain,Male,56,5,110802,50230,1,,,,,,
15585367,Diribe,555,Germany,Female,46,4,120393,177720,1,,,,,,
15726556,Macgroarty,594,Germany,Female,26,6,135068,131212,0,,,,,,
15676242,Artemova,632,Spain,Male,31,3,136556,82153,1,,,,,,
15684198,McDonald,551,France,Female,38,10,0,216,0,,,,,,
15774882,Mazzanti,687,France,Female,35,3,99587,1713,1,,,,,,
15714227,Kelly,672,France,Female,53,7,0,136910,0,,,,,,
15608653,Davison,521,Spain,Female,34,7,70731,20244,1,,,,,,
15784280,Reilly,686,Germany,Male,35,2,109343,86043,0,,,,,,
15789546,Ojiofor,639,Spain,Male,28,8,0,126561,0,,,,,,
15590320,Shelton,850,France,Male,66,4,0,64351,0,,,,,,
15678385,Lange,465,France,Male,25,2,78247,10472,0,,,,,,
15571778,Trentini,817,France,Female,55,10,117561,95942,1,,,,,,
15657085,Gardiner,578,France,Male,23,10,88980,125222,0,,,,,,
15640627,Wan,611,Spain,Male,34,4,0,170951,0,,,,,,
15566211,Hsu,616,Germany,Female,41,1,103561,236,1,,,,,,
15669293,Hovell,517,France,Male,37,5,113309,31517,0,,,,,,
15595067,Zhirov,637,Spain,Female,40,6,0,181611,0,,,,,,
15753566,Espinosa,806,France,Female,32,3,63763,156593,0,,,,,,
15650391,Wallace,633,France,Female,29,7,169988,4272,0,,,,,,
15681843,Barbour,624,Germany,Female,35,0,180303,163588,0,,,,,,
15814846,Ozerova,691,France,Male,52,3,0,175844,1,,,,,,
15670374,Wright,819,Germany,Female,49,1,120657,166164,1,,,,,,
15762332,Ulyanova,568,Germany,Female,31,1,61592,61797,0,,,,,,
15700223,Steiner,806,France,Male,48,4,164702,21439,0,,,,,,
15729956,Akabueze,726,Spain,Female,26,1,80780,19226,0,,,,,,
15594862,Aleksandrova,552,France,Male,36,8,0,132547,0,,,,,,
15598782,Pinto,755,Germany,Female,30,6,154221,62689,0,,,,,,
15745080,Griffiths,634,France,Male,26,8,0,21761,0,,,,,,
15703399,McNeil,756,France,Female,26,5,101641,154461,0,,,,,,
15732175,Bruno,776,France,Male,37,2,0,8065,0,,,,,,
15630725,Johnson,649,France,Female,45,5,92787,173366,1,,,,,,
15640260,Okorie,595,Germany,Male,32,8,131082,69429,0,,,,,,
15716822,Moen,646,France,Male,30,5,98015,12757,0,,,,,,
15583748,McGuigan,592,Spain,Male,38,8,0,180426,0,,,,,,
15605968,Fancher,574,France,Male,26,8,97460,43094,0,,,,,,
15790683,Matthews,850,France,Male,36,1,104077,68594,0,,,,,,
15607713,Kaeppel,850,Spain,Female,29,1,0,197997,0,,,,,,
15700212,Shih,475,France,Female,46,10,0,122953,1,,,,,,
15626710,Yudina,642,France,Female,39,4,0,76821,0,,,,,,
15716491,Akabueze,710,Spain,Female,51,4,93657,141401,1,,,,,,
15625824,Kornilova,596,Spain,Male,30,6,121346,41922,1,,,,,,
15617705,Ozioma,609,France,Female,39,8,141675,175664,0,,,,,,
15761976,Su,797,Spain,Female,31,8,0,117917,0,,,,,,
15634891,Jamison,504,Germany,Female,43,7,102365,194691,1,,,,,,
15744517,Esposito,735,Spain,Male,50,9,0,166677,1,,,,,,
15686963,Hardiman,680,Spain,Female,30,3,0,160132,0,,,,,,
15808189,Woodard,449,France,Male,52,6,0,123622,0,,,,,,
15580845,Chienezie,685,Germany,Male,57,7,101869,113484,0,,,,,,
15799156,Okwuadigbo,569,Spain,Male,38,8,0,79619,0,,,,,,
15694296,Chineze,631,France,Male,35,9,112392,24472,0,,,,,,
15677049,O'Brien,595,Germany,Female,25,7,106570,177026,0,,,,,,
15583595,Tao,461,France,Female,28,8,0,103350,0,,,,,,
15590146,Mao,630,France,Male,50,1,81948,63606,1,,,,,,
15801548,Buckland,661,France,Female,31,7,144162,14491,0,,,,,,
15660833,Flannery,796,Germany,Male,39,5,86351,105081,0,,,,,,
15762277,Jamieson,710,France,Male,47,5,158623,83500,1,,,,,,
15791302,Swift,741,France,Male,32,8,0,143599,0,,,,,,
15798975,Doherty,606,Germany,Male,48,4,132404,36092,1,,,,,,
15599956,Payne,747,France,Male,27,10,0,13008,0,,,,,,
15577274,Genovese,549,Germany,Female,43,3,134986,6101,0,,,,,,
15701200,Lucciano,576,France,Male,36,6,0,48314,0,,,,,,
15638149,Rowley,528,France,Male,37,6,103772,197112,0,,,,,,
15786199,Hsing,535,France,Male,33,2,133040,110300,0,,,,,,
15701765,Vincent,575,Spain,Female,37,0,0,30114,0,,,,,,
15586974,Pearce,656,France,Male,39,10,0,98895,0,,,,,,
15729040,Lamb,440,France,Male,42,2,0,49827,0,,,,,,
15788676,Riley,539,Spain,Male,38,8,71461,10074,0,,,,,,
15602497,Honore,850,Spain,Male,39,6,133214,20770,0,,,,,,
15701333,Blackburn,646,France,Female,37,7,96559,163427,0,,,,,,
15812071,Endrizzi,744,France,Male,54,6,93806,140069,0,,,,,,
15634375,Duncan,710,Spain,Female,36,8,0,83206,0,,,,,,
15738267,Macarthur,544,France,Female,64,3,124044,111403,1,,,,,,
15786800,Gould,723,Germany,Male,52,5,131695,92874,1,,,,,,
15591130,Medvedev,507,Spain,Female,29,6,0,94781,0,,,,,,
15720662,Sholes,787,France,Female,35,1,106267,16607,0,,,,,,
15751531,Shaw,598,Spain,Male,41,8,0,161954,0,,,,,,
15653595,Ts'ai,796,France,Male,51,6,0,194733,0,,,,,,
15568360,Rolon,569,Spain,Female,41,4,139840,163525,0,,,,,,
15781210,Reid,711,France,Male,34,8,0,48260,0,,,,,,
15668058,Chinwendu,661,Germany,Male,35,8,124099,86678,0,,,,,,
15597131,Fu,415,France,Male,32,5,145808,3065,0,,,,,,
15697283,Mackenzie,578,Spain,Male,23,8,0,112125,0,,,,,,
15640953,Bligh,611,France,Female,26,2,107509,120802,0,,,,,,
15715031,Davidson,600,France,Female,28,6,0,52193,0,,,,,,
15589660,Lamble,661,Germany,Female,32,1,145980,56636,0,,,,,,
15769818,Moore,850,France,Female,37,3,212778,69373,0,,,,,,
15782736,Jose,573,Germany,Female,47,4,152522,164038,1,,,,,,
15614818,Trevisani,764,Spain,Female,33,9,168965,118983,0,,,,,,
15794014,Schofield,838,France,Female,34,8,0,27472,0,,,,,,
15732448,Stewart,821,France,Female,28,8,0,36754,0,,,,,,
15723411,Jamieson,607,Spain,Female,36,4,98266,46416,0,,,,,,
15797686,Howard,558,France,Male,38,8,113001,152872,0,,,,,,
15605950,Onwuamaeze,530,Germany,Male,23,1,137061,165227,0,,,,,,
15812497,D'Albertis,654,Germany,Male,37,5,112146,75927,0,,,,,,
15690678,Brooks,530,France,Female,33,4,129307,172930,0,,,,,,
15747677,Gordon,656,Spain,Male,69,6,163975,36109,0,,,,,,
15618926,Nwachukwu,520,Spain,Male,43,7,0,36203,0,,,,,,
15673908,Chinweike,602,Germany,Female,42,6,158415,131886,0,,,,,,
15727944,Simpkinson,701,Germany,Female,48,1,92073,133992,0,,,,,,
15807294,Walker,653,Spain,Female,30,2,88243,96658,0,,,,,,
15618581,Diribe,668,Spain,Male,25,8,0,135112,0,,,,,,
15584364,Trentini,652,France,Male,48,4,59486,163944,1,,,,,,
15599552,Conway,639,Spain,Female,54,2,0,53844,0,,,,,,
15749177,Maslow,730,Spain,Female,52,7,0,122399,0,,,,,,
15718779,Clark,780,France,Male,34,1,0,64804,0,,,,,,
15568106,L?,592,France,Female,38,8,119278,19371,0,,,,,,
15779481,Swadling,628,France,Male,34,4,158741,126193,0,,,,,,
15709994,Gallo,658,France,Female,40,7,140597,135459,1,,,,,,
15772777,Onyemachukwu,850,Spain,Female,29,10,0,94815,0,,,,,,
15706815,Samoylova,515,Germany,Male,37,2,90433,188366,1,,,,,,
15618018,Dickson,571,France,Female,35,1,104784,178513,0,,,,,,
15671032,He,760,Germany,Male,42,0,77993,97906,0,,,,,,
15634281,P'an,720,Germany,Female,43,10,110823,72862,0,,,,,,
15766374,Leak,632,Germany,Male,42,4,119625,195979,0,,,,,,
15600991,Artemieva,694,Germany,Male,31,6,109053,19449,1,,,,,,
15777576,Frost,559,Spain,Female,40,5,139129,32636,0,,,,,,
15742613,Warner,773,Germany,Female,42,8,152325,171733,0,,,,,,
15649523,Kennedy,581,France,Male,38,1,0,46176,0,,,,,,
15651063,Ifeatu,524,Germany,Female,37,9,127481,179635,0,,,,,,
15683124,Evans,713,France,Male,53,6,115029,191521,1,,,,,,
15618314,Chu,676,France,Male,40,8,114006,67998,0,,,,,,
15670823,Hsueh,651,Germany,Female,42,1,116647,44732,1,,,,,,
15607133,Shih,717,Spain,Female,49,1,110864,124533,1,,,,,,
15615012,Fan,594,France,Male,23,5,156268,160968,0,,,,,,
15725141,Whiddon,716,France,Female,44,3,109528,27342,1,,,,,,
15623560,Onyekachukwu,668,France,Female,35,6,102483,53995,0,,,,,,
15693018,Ermakova,678,Germany,Male,23,10,115564,91634,0,,,,,,
15636756,Marino,545,France,Male,23,2,0,189613,0,,,,,,
15647474,Niu,613,France,Female,40,9,95624,60706,0,,,,,,
15576714,Manna,687,Spain,Female,21,8,0,154767,0,,,,,,
15585047,Onyemere,715,France,Male,28,7,160377,196853,0,,,,,,
15743976,Archer,618,Germany,Male,41,8,37703,195775,0,,,,,,
15793881,Mitchell,721,France,Female,35,6,118274,3087,0,,,,,,
15576517,Everingham,445,Germany,Female,34,7,131082,70618,0,,,,,,
15631072,Huie,690,France,Male,38,1,94456,55034,0,,,,,,
15730394,Crowther,709,France,Female,43,8,0,168036,1,,,,,,
15631460,Swift,671,Spain,Female,42,3,0,128449,0,,,,,,
15692002,Skelton,538,France,Male,33,6,93791,199249,0,,,,,,
15595282,White,735,France,Female,33,4,0,149475,0,,,,,,
15789548,Giordano,592,France,Female,37,7,0,126726,0,,,,,,
15758035,Bateson,747,France,Male,61,7,155973,147554,0,,,,,,
15617518,Hu,675,Germany,Male,36,7,89410,149400,0,,,,,,
15651802,Day,632,Spain,Female,39,5,97854,93536,0,,,,,,
15631813,Beneventi,621,France,Male,39,6,0,58884,0,,,,,,
15729668,Elizabeth,521,Spain,Male,29,3,60281,154271,0,,,,,,
15741728,Atkins,591,Spain,Male,36,7,135217,122023,0,,,,,,
15576676,Serrano,706,Germany,Female,28,6,124923,50299,0,,,,,,
15711378,Willis,677,France,Male,38,4,0,187801,0,,,,,,
15765520,Stevenson,769,Germany,Male,27,7,188614,171344,0,,,,,,
15656726,Ch'ien,771,France,Male,32,5,62322,40921,0,,,,,,
15647842,Cunningham,601,Germany,Female,48,8,120783,63941,1,,,,,,
15719309,Stephens,670,France,Female,42,1,115962,29484,0,,,,,,
15748718,Gordon,517,France,Male,28,2,115063,179056,0,,,,,,
15594404,Bevan,834,France,Female,49,8,160602,129274,0,,,,,,
15751158,Mashman,571,France,Female,42,4,108825,55559,1,,,,,,
15593470,Tu,576,Germany,Female,36,8,166288,23306,0,,,,,,
15695129,Milanesi,718,France,Female,31,1,152664,17129,0,,,,,,
15640865,Romano,636,Germany,Female,31,9,80845,74642,0,,,,,,
15714080,Goliwe,566,Germany,Female,40,2,97001,154486,0,,,,,,
15648721,Hsueh,711,France,Male,64,4,0,3186,0,,,,,,
15801466,Gray,574,France,Female,39,2,122525,88464,0,,,,,,
15750248,Wright,619,France,Female,35,8,132293,65683,0,,,,,,
15758726,Chiemeka,588,France,Female,24,0,0,140586,0,,,,,,
15781553,Chung,760,Germany,Female,49,9,91503,117233,1,,,,,,
15649121,Pinto,665,France,Male,52,3,0,116137,1,,,,,,
15674811,Kellway,739,Germany,Male,29,3,59386,105534,0,,,,,,
15646037,Sopuluchi,641,France,Male,77,9,0,81514,0,,,,,,
15722578,Spitzer,685,Germany,Female,21,6,97957,164966,0,,,,,,
15665695,Potter,594,France,Female,49,4,0,23632,0,,,,,,
15801062,Matthews,557,Spain,Female,40,4,0,105434,0,,,,,,
15662955,Nicholls,697,France,Male,27,8,141224,90591,0,,,,,,
15770309,McDonald,656,France,Male,18,10,151763,127014,0,,,,,,
15657386,Fiorentini,712,Germany,Male,43,1,141750,90905,0,,,,,,
15777797,Kovalyova,689,Spain,Male,38,5,75075,8652,1,,,,,,
15783955,Miah,697,France,Female,25,4,165686,15468,0,,,,,,
15804516,Builder,589,France,Male,38,2,0,79915,0,,,,,,
15681758,Baddeley,525,Spain,Female,25,10,0,69362,0,,,,,,
15630321,Hu,680,France,Male,44,3,0,86935,0,,,,,,
15588248,Hs?,617,France,Female,28,0,0,7598,1,,,,,,
15591932,Ford,680,France,Male,32,5,92962,116958,0,,,,,,
15810347,Todd,662,Spain,Female,30,9,0,157885,0,,,,,,
15595303,Johnston,736,Germany,Male,46,5,130813,77982,1,,,,,,
15634950,Obiajulu,657,Germany,Male,57,8,107175,126370,1,,,,,,
15685372,Azubuike,350,Spain,Male,54,1,152677,191973,1,,,,,,
15745827,Padovesi,617,France,Male,30,3,132006,142940,0,,,,,,
15755868,Farmer,562,France,Male,35,7,0,48870,0,,,,,,
15735222,Ignatieff,705,Spain,Female,23,5,0,73132,0,,,,,,
15604804,Lu,516,France,Female,33,7,127306,120037,0,,,,,,
15718944,Artemiev,573,France,Female,37,6,0,193995,0,,,,,,
15678626,Okonkwo,538,Spain,Female,31,0,0,179454,0,,,,,,
15571550,Dore,699,France,Male,39,9,0,80964,0,,,,,,
15723053,T'ang,504,Germany,Male,32,8,170291,15659,0,,,,,,
15661528,Ashbolt,583,Spain,Male,47,5,102562,92708,0,,,,,,
15754177,Bazarova,712,Spain,Male,53,2,111061,26542,0,,,,,,
15683544,Buccho,626,Spain,Male,62,3,0,65011,0,,,,,,
15708048,Burn,631,France,Female,34,4,124379,106893,0,,,,,,
15701109,Andreyev,663,France,Female,37,7,0,185211,0,,,,,,
15600110,Endrizzi,506,Germany,Female,41,3,57746,4035,0,,,,,,
15651533,Brown,570,Germany,Female,50,5,129294,177805,1,,,,,,
15777904,Nock,703,France,Female,45,7,0,68832,0,,,,,,
15655574,Okeke,698,Germany,Female,40,8,150777,114733,0,,,,,,
15569423,Cunningham,731,Spain,Male,41,4,0,22299,0,,,,,,
15718106,Kelley,625,France,Male,34,6,0,197283,0,,,,,,
15585067,Wilson,634,Spain,Male,31,9,108632,179486,1,,,,,,
15675501,Woods,616,France,Male,59,5,153861,17699,0,,,,,,
15633233,McFarland,500,France,Male,56,1,100375,118491,1,,,,,,
15667134,Cisneros,446,France,Male,32,8,0,133293,0,,,,,,
15659105,Borchgrevink,669,France,Female,47,9,61197,58170,0,,,,,,
15575409,Rozhkova,581,Germany,Male,31,6,116892,107137,0,,,,,,
15752342,Bradley,704,Germany,Female,54,6,133657,145071,1,,,,,,
15654851,Obialo,748,France,Male,44,2,92912,85495,0,,,,,,
15741429,Hudson,680,Spain,Female,31,9,119826,101139,0,,,,,,
15682356,Veltri,655,France,Female,37,7,111853,10511,0,,,,,,
15806447,Mazzanti,690,Germany,Male,32,0,106684,137916,0,,,,,,
15800229,Thorpe,695,Germany,Male,40,7,139022,193383,0,,,,,,
15663441,Golibe,700,Germany,Female,40,4,148571,189827,1,,,,,,
15791991,Udinesi,773,France,Male,52,4,0,144113,0,,,,,,
15775082,Stewart,749,France,Male,42,1,129777,143539,0,,,,,,
15579706,Curtis,611,France,Female,46,5,0,77677,1,,,,,,
15718247,Hayden,606,Spain,Female,46,8,0,183718,0,,,,,,
15755722,H?,554,France,Male,24,10,0,92181,0,,,,,,
15582259,Campbell,567,France,Female,37,7,0,28691,0,,,,,,
15716994,Green,559,Spain,Male,24,3,114740,85891,1,,,,,,
15586880,P'eng,594,Germany,Male,41,2,122546,42050,0,,,,,,
15713854,Cremonesi,513,France,Female,37,6,0,110142,0,,,,,,
15780835,Liang,652,Germany,Female,26,1,131908,179270,0,,,,,,
15675896,Gough,680,Germany,Female,42,7,105723,90558,1,,,,,,
15658459,Bates,784,Spain,Male,33,10,0,162022,0,,,,,,
15658057,Padovesi,812,Spain,Female,44,8,0,66927,1,,,,,,
15801767,Yin,784,Spain,Female,40,8,0,108891,0,,,,,,
15569178,Kharlamov,570,France,Female,18,4,82767,71812,0,,,,,,
15731478,Nicholls,712,France,Female,42,1,87843,92224,0,,,,,,
15811236,Burns,705,Spain,Male,39,6,133261,78066,0,,,,,,
15746749,Fleming,681,Spain,Female,32,3,0,59680,0,,,,,,
15662758,Watson,620,France,Male,41,0,97925,85000,0,,,,,,
15709387,Obiajulu,711,France,Male,52,5,0,159809,0,,,,,,
15572093,Han,613,France,Female,24,7,140454,129001,0,,,,,,
15713826,Ferguson,613,Germany,Female,20,0,117356,113558,1,,,,,,
15570205,Tao,682,Spain,Male,36,5,0,147759,0,,,,,,
15589348,Le Grand,850,Spain,Male,37,4,137205,28866,0,,,,,,
15804610,Valdez,601,France,Female,41,1,0,160607,0,,,,,,
15700854,Cunningham,595,Spain,Male,35,8,0,100016,1,,,,,,
15758836,Godfrey,675,Spain,Male,36,3,54098,54479,0,,,,,,
15772933,Mai,591,Spain,Male,31,8,0,141677,0,,,,,,
15809006,Walker,602,France,Male,23,7,113758,84078,0,,,,,,
15689612,Pirozzi,554,Spain,Female,34,8,0,106981,0,,,,,,
15744614,Feng,541,France,Male,37,9,118637,73551,0,,,,,,
15704250,Akabueze,506,France,Male,34,7,0,115842,0,,,,,,
15700255,Robson,814,Germany,Male,44,8,95489,107014,0,,,,,,
15669410,Yevdokimova,683,France,Male,30,8,110830,24939,0,,,,,,
15807595,Ijendu,485,Germany,Male,51,7,144245,51113,0,,,,,,
15664523,Colombo,696,Germany,Female,31,8,122022,33829,0,,,,,,
15642833,Akubundu,608,France,Female,30,8,0,128876,0,,,,,,
15605279,Francis,792,France,Male,50,9,0,194701,1,,,,,,
15713644,Marshall,686,Spain,Male,22,5,0,158974,0,,,,,,
15750466,Rhodes,790,Germany,Male,42,1,85840,198183,0,,,,,,
15739054,Y?,654,France,Female,29,4,96975,141404,0,,,,,,
15612771,Bell,452,France,Male,35,4,148172,4176,0,,,,,,
15788483,Kerr,719,Spain,Male,38,0,0,126876,0,,,,,,
15732832,Jideofor,707,France,Female,40,5,0,41053,0,,,,,,
15772892,Robertson,699,France,Female,49,2,0,105760,0,,,,,,
15713843,Kao,850,Spain,Male,30,2,0,27937,0,,,,,,
15567993,Palmer,828,Spain,Male,28,8,134767,79356,0,,,,,,
15617603,Mackay,850,Germany,Male,30,5,123211,102180,0,,,,,,
15744983,Burgmann,712,Spain,Male,47,1,139887,95720,0,,,,,,
15630419,Davis,634,France,Male,44,9,149961,57122,0,,,,,,
15738828,Milano,730,Germany,Male,45,6,152881,162478,0,,,,,,
15778025,Dellucci,685,Germany,Male,43,9,108589,194809,0,,,,,,
15799479,Coles,809,Spain,Male,33,9,0,124046,0,,,,,,
15684269,Gray,707,Spain,Female,35,3,56674,17987,1,,,,,,
15762745,Macvitie,648,Spain,Male,32,8,0,133653,0,,,,,,
15746970,Townsend,760,Spain,Female,57,1,0,25101,0,,,,,,
15725024,Pope,805,Germany,Female,33,3,105664,33331,0,,,,,,
15592116,Jensen,585,France,Female,39,7,0,2401,0,,,,,,
15624391,Thomson,595,Spain,Female,30,5,100684,178361,0,,,,,,
15567422,Chiazagomekpele,630,France,Male,42,6,0,162698,0,,,,,,
15612627,Ozuluonye,627,Germany,Male,29,5,139542,80607,0,,,,,,
15574879,Wright,631,Germany,Female,37,2,121802,23147,0,,,,,,
15745107,Lung,776,Germany,Male,38,5,112282,89894,0,,,,,,
15734491,Lombardo,676,Spain,Female,36,4,0,3173,0,,,,,,
15675320,Leonard,758,Spain,Female,40,5,93500,123219,0,,,,,,
15643824,Johnston,637,France,Male,33,0,132256,74588,0,,,,,,
15643438,P'eng,850,France,Male,20,7,0,31289,0,,,,,,
15721730,Amechi,601,Spain,Female,44,4,0,58561,0,,,,,,
15680727,Fang,735,France,Male,49,5,121973,148804,0,,,,,,
15752508,Docherty,614,Germany,Male,32,7,99463,51117,0,,,,,,
15808846,Horton,672,Germany,Female,21,3,165879,164537,0,,,,,,
15727251,Vincent,642,France,Male,30,8,117494,61978,0,,,,,,
15663489,Onio,633,Germany,Female,29,0,138577,193363,0,,,,,,
15683677,Schiavone,769,Spain,Male,39,9,0,47723,0,,,,,,
15596414,Chandler,796,Spain,Male,41,8,107525,18510,0,,,,,,
15730639,Fiorentino,715,France,Male,23,7,139225,65058,0,,,,,,
15672132,Butusov,695,France,Female,42,7,121454,46375,0,,,,,,
15742638,Wang,747,France,Female,25,4,0,42040,0,,,,,,
15578603,Alexeieva,584,Germany,Female,54,1,77354,138193,1,,,,,,
15726088,Vinogradova,476,France,Male,40,6,0,22735,0,,,,,,
15682533,Hughes,850,France,Female,39,7,79260,186911,0,,,,,,
15772995,Ts'ao,529,France,Male,30,2,116295,75285,0,,,,,,
15765694,Bage,584,Spain,Female,59,1,0,130260,1,,,,,,
15659486,Yudina,586,Germany,Male,34,9,74310,15035,0,,,,,,
15568963,Naquin,674,Germany,Male,34,2,152798,175709,1,,,,,,
15703820,Endrizzi,552,France,Male,42,9,133701,101070,1,,,,,,
15569410,Tang,601,Germany,Female,33,7,114430,153012,0,,,,,,
15632256,Schroeder,541,France,Male,29,7,127505,86174,0,,,,,,
